"Year","State","State ANSI","category","use","chem_name","chem_num","Value","measurement"
2021,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","INDOLEBUTYRIC ACID",46701,NA,"NUMBER, AVG"
2021,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","METAM-POTASSIUM",39002,NA,"NUMBER, AVG"
2021,"FLORIDA","12"," BEARING - APPLICATIONS "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA,"NUMBER, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","AZOXYSTROBIN",128810,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","BACILLUS SUBTILIS",6479,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","BORAX DECAHYDRATE",11102,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","BOSCALID",128008,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CAPTAN",81301,"61","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CYFLUFENAMID",555550,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CYPRODINIL",288202,"65","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FENHEXAMID",90209,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FLUDIOXONIL",71503,"66","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FLUOPYRAM",80302,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","FOSETYL-AL",123301,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","MEFENOXAM",113502,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PROPICONAZOLE",122101,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PYRACLOSTROBIN",99100,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","PYRIMETHANIL",288201,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","TETRACONAZOLE",120603,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","THIOPHANATE-METHYL",102001,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","THIRAM",79801,"61","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","CHEMICAL",NA,"66","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","CLETHODIM",121011,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","COPPER ETHANOLAMINE",24409,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","DIMETHENAMID",129051,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","FLUMIOXAZIN",129034,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","FLUROXYPYR 1-MHE",128968,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","HALOSULFURON-METHYL",128721,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","KANTOR",129108,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," HERBICIDE","CHEMICAL",NA,"9","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","ABAMECTIN",122804,"7","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","ACETAMIPRID",99050,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","BIFENAZATE",586,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","BIFENTHRIN",128825,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CARBARYL",56801,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CHLORANTRANILIPROLE",90100,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CYANTRANILIPROLE",90098,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CYFLUMETOFEN",138831,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","DIAZINON",57801,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","FENAZAQUIN",44501,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","FENPYROXIMATE",129131,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","IMIDACLOPRID",129099,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","MALATHION",57701,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","METHOXYFENOZIDE",121027,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","NALED",34401,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","NOVALURON",124002,"58","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","SPINETORAM",110007,"57","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","SPIROMESIFEN",24875,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","SULFOXAFLOR",5210,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","THIAMETHOXAM",60109,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," INSECTICIDE","CHEMICAL",NA,"62","PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","CYTOKININS",116801,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","ETHEPHON",99801,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","INDOLEBUTYRIC ACID",46701,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","METAM-POTASSIUM",39002,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA,"PCT OF AREA BEARING, AVG"
2021,"FLORIDA","12"," BEARING - TREATED "," OTHER","CHEMICAL",NA,"49","PCT OF AREA BEARING, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"5,500","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBT. GB03",129068,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,"1,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,"300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"6,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"283,500","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,"400","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"16,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,"900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"15,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"11,100","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"3,900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"3,900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,"34,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"9,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,"5,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,"7,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"1,400","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POTASSIUM BICARBON.",73508,"11,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PROPICONAZOLE",122101,"1,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,"7,400","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,"9,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","QUINOLINE",55459,"4,800","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,"686,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,"600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"3,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"90,900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CHEMICAL",NA,"1,233,500","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRICHODERMA HARZ.",119202,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLOXYSTROBIN",129112,"4,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,"7,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CARFENTRAZONE-ETHYL",128712,"200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","FLUMIOXAZIN",129034,"1,100","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLUFOSINATE-AMMONIUM",128850,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","NAPROPAMIDE",103001,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","OXYFLUORFEN",111601,"1,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PARAQUAT",61601,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PENDIMETHALIN",108501,"5,500","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","SULFENTRAZONE",129081,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CHEMICAL",NA,"10,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"500","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACEQUINOCYL",6329,"5,400","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"2,800","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","AZADIRACHTIN",121701,"800","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"17,900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"7,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BUPROFEZIN",275100,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CARBARYL",56801,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"1,900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORPYRIFOS",59101,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYANTRANILIPROLE",90098,"900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYFLUMETOFEN",138831,"5,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ETOXAZOLE",107091,"1,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPROPATHRIN",127901,"6,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPYROXIMATE",129131,"400","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLONICAMID",128016,"3,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLUPYRADIFURONE",122304,"4,800","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","HELICOVERPA ZEA NPV",107300,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","HEXYTHIAZOX",128849,"2,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","IMIDACLOPRID",129099,"3,500","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","MALATHION",57701,"56,700","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","METHOXYFENOZIDE",121027,"3,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NALED",34401,"12,700","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",25006,"1,100","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",NA,"51,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NOVALURON",124002,"4,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PIPERONYL BUTOXIDE",67501,"1,200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","POTASSIUM SALTS",79021,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRETHRINS",69001,"200","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRIDABEN",129105,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRIPROXYFEN",129032,"100","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SOYBEAN OIL",31605,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINETORAM",110007,"2,300","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINOSAD",110003,"600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPIROMESIFEN",24875,"1,800","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SULFOXAFLOR",5210,"1,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","THIAMETHOXAM",60109,"1,400","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHEMICAL",NA,"212,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ZETA-CYPERMETHRIN",129064,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","BT KURSTAKI SA-12",6518,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPRIC ACID",128955,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPRYLIC ACID",128919,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,"6,146,600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,"1,045,700","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,"1,700","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","GLIOCLADIUM VIRENS",129000,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","IRON PHOSPHATE",34903,"100","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METALDEHYDE",53001,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-POTASSIUM",39002,"254,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-SODIUM",39003,"244,000","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PAECILOMYCES FUMOSOR",115002,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","POTASSIUM SILICATE",72606,NA,"LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,"600","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHEMICAL",NA,"7,698,900","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","TRICHODERMA VIRENS STRAIN G-41",176604,"(NA)","LB"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"0.205","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBT. GB03",129068,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,"0.482","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,"0.023","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"0.337","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"1.739","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,"0.023","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"0.32","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,"0.114","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"0.623","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"0.213","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"0.113","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"0.168","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,"3.997","LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / APPLICATION, AVG"
2019,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"0.493","LB / ACRE / APPLICATION, AVG"
